id,price
6317,274322.30071151484
10878,267935.7924241527
3895,167347.78250614041
8041,178799.2206555594
13428,439358.73158515047
14669,164340.20734781568
1006,178688.99530371508
12271,180172.28567295705
3764,412861.03021870775
7675,197900.15735162696
11709,254104.58675136737
8629,156068.48818511242
1105,321507.368743231
6096,176698.6213023158
11727,210889.1236925538
5157,168161.06750255317
3679,141545.99275396098
1755,145802.31636036962
7391,164321.0977205784
7425,102624.66423296163
6882,382501.04818266985
10752,375992.909175739
7472,211849.78312256475
14320,104446.32187305536
9596,158991.25148969382
5317,207705.879078783
7378,85740.48816029727
16154,180930.62895016107
3464,197809.23616257776
4197,239900.73596715782
9477,119195.370317494
12705,202394.18804845162
16426,199143.8224688847
1481,67426.70416329443
9946,243913.82336406485
12025,193136.56840933792
5341,246834.2251929069
9923,298808.68917234114
7953,260707.9157508788
11066,245972.61155299755
5037,178945.66481389053
2509,187630.89241694077
4937,307658.5927074583
12089,380880.8381713702
4964,162250.56232831188
16500,259848.85055964053
4625,153536.52550262955
2363,388868.4167734245
8148,177688.52336372243
3804,177330.38783413757
4584,169688.5081849458
10694,112752.82772198886
2691,179591.58411087195
2983,224929.43181629595
13563,360018.94964727905
10747,216456.98735567968
1721,199859.08232390764
2789,264234.42201760894
7214,259753.9212159423
8659,242132.5355769819
5107,289351.10928168194
3843,237308.0201045475
14610,384725.04969162424
15505,175413.6273676558
5060,253383.00339917437
16055,239423.07241561566
14963,196347.9748354963
4118,152925.14253227215
1672,173113.9636502276
3209,191984.08138577503
16515,145639.71968460522
973,176627.88233682042
12529,186726.58596392564
5896,122962.66107425629
5450,258981.88021200098
3249,164940.04959949985
8911,178191.1599268127
5898,233576.8722834907
1024,179487.73018301814
4766,197999.64488530162
15804,182583.07691138686
14303,194479.65092828887
10707,183861.95768357866
6605,208138.51794637652
1138,381840.14396278455
14088,428190.71653296927
9154,193752.03269688267
8190,198677.42018959028
398,279636.53490480816
13302,209957.37478819504
9696,146272.5187623789
16786,114615.41457611122
16230,213135.9011775124
6552,184353.87764360366
923,227121.88797785464
9602,301592.04574929713
5857,272135.75679378735
8120,176888.90292181217
7134,186235.25967312205
11726,167759.10146734107
8069,114615.41457611122
12420,180026.24324986286
8604,204864.30556615346
4854,291179.792735682
12212,172621.3016773153
12099,346125.76653368305
3882,418864.00707856787
6995,287497.5170322047
10172,213727.61031382476
11672,275078.305144017
12897,271076.57883915404
16097,187412.49283436284
6779,276741.15598306904
11199,195022.4156611985
10816,402790.973852907
143,384816.1344205927
5399,242823.3765241609
3286,156407.03653627573
13706,220403.9646319318
1935,391856.5148847619
16000,167445.5766965308
2860,222671.90757647748
11407,200396.74197974493
16378,257137.46352205714
12278,176888.90292181217
3842,162434.70455320424
2692,336370.12550199026
7699,193095.8527469084
6825,306543.7299783547
7268,325957.4124686142
1477,380386.6005306492
9887,182380.64892622817
9436,188239.91237236472
3179,231795.70870265714
1350,404075.4692110477
10643,212331.93295759134
5793,224167.24740556208
11494,494289.9339153396
4206,182839.55627166596
12419,253783.43979627197
8530,227576.84303977265
5985,135857.95526600064
8908,203652.92380495154
256,133840.153949095
7234,181737.76636834122
5648,217339.4462133335
3014,247536.01549572177
2184,196772.46965599144
9189,264167.636592997
14884,202427.03044991658
10333,171522.9715853461
15896,140118.7105521544
13269,145042.04681188983
8603,248379.95222961242
15087,183659.92199859017
4344,197147.24109327703
7981,69473.57847581271
10908,250072.0381182075
6190,168391.65223550476
11742,203433.3322474359
9224,146072.75207075177
14667,202968.25128931107
458,175586.73548632764
2464,302771.55003557313
12320,226134.078237956
278,216045.0659335283
2912,215245.83755025774
6698,230576.06411516076
4510,114659.57098718666
4183,176130.74224146333
5551,253980.170207657
12187,170030.06460014897
7948,217952.67225733964
10808,186457.63226879167
12432,192934.14954585483
5356,182573.7561299385
8984,502624.609595635
9203,180306.81942262696
15412,88435.49561782293
12041,123604.0227684397
7644,272482.22772153444
7071,203609.30032512997
10685,177735.6586823632
6763,184034.10314863335
940,135647.3916095653
14959,194391.47841592922
1338,154193.64794039013
5351,140774.92137055926
6524,189455.6129181028
12516,152007.28374443142
3288,267445.1470639858
3146,235085.96745093173
3954,181517.0362105295
11955,160594.51985030397
1211,205299.6204563339
15668,199772.5074264059
1320,91275.34589853887
9108,190612.02869241004
16482,193235.25344631603
5017,143549.91984818346
8290,215625.0776229341
4304,392485.0706037601
1930,201264.2573103452
12530,177666.85200195733
11295,312203.1320696453
3002,152056.5928684001
15483,153655.547047054
11525,210354.18994226563
13978,129040.4624696908
4885,152051.67364164942
8325,177044.91289248905
3630,123931.22176925019
9165,183195.99588768173
13945,226943.1582353326
10663,193626.89361336458
14803,181042.29101234485
7621,179963.2849783409
8205,236284.25023326292
10387,200923.58200823746
5457,155458.57128575665
10234,324455.45951164135
6251,176627.88233682042
701,263206.6918391868
7930,176753.98302472255
15028,134106.03612768746
12172,77932.00587231122
5805,186206.41741339787
7411,275078.48580362846
14806,180736.42347603542
7890,162777.17979484054
10440,149461.98740913806
14926,167275.7049437689
5381,150784.2564506706
3800,410712.74096872064
10511,255986.49938465486
9324,234209.3116087825
3313,200897.31277297888
7351,153791.7489446292
8459,194001.54598477724
9957,133217.93955117543
12024,155381.8653834203
4380,213444.67361819674
5042,171183.45117416757
13289,144855.53592056516
13407,390824.3903345746
13258,156155.4423358053
15993,255006.38934439412
12525,172226.73934500673
4062,226020.20738297873
12065,228729.04653170807
8227,181740.0365434398
11333,170355.6445315404
2867,139875.46495509412
3319,232430.71684885738
3523,325565.7214197951
7055,197657.17946467485
14930,174137.79673374325
3444,141803.1278936264
2940,313228.3932693623
6935,356555.1872976044
16116,361595.02780005697
13370,238506.81032572634
6103,241353.3301674337
7446,170327.12198385055
1859,178470.66785010658
4079,194723.16258252843
3228,169575.34256774996
9665,156389.1169264123
15957,389696.1818625014
11533,169475.0760608018
2314,127148.1831831636
4096,209075.94619588385
13437,174801.0118581562
5980,233394.56248914666
2008,192147.64905702468
6754,177648.93782958572
4129,161400.85948322297
14557,299877.5960046947
7096,310552.57294520555
14297,244173.4844417933
3967,212858.31433824365
16485,121261.56058702574
13075,351440.20151514985
14289,190166.68801043704
10988,169176.25201040803
3230,150473.9582096558
13250,179578.48224969194
2559,185943.29926795122
7739,337244.03318062105
7213,172819.50539560165
6639,229502.11508415797
3164,275007.2268229243
15207,173062.1439884824
5113,178745.77576540032
3929,135546.22476041637
14493,249499.60859989692
11110,182715.8103607013
2033,199980.63434517183
16057,211999.6278590233
16709,220228.55338538723
14313,159728.01276194982
1028,299306.53726426826
7187,111435.33483080966
3738,239542.14322535513
9869,327129.5863090829
12644,197554.51824027812
3686,121295.12466115916
9196,269908.2209104762
12326,207931.58369153988
4936,201484.31235921592
13314,173692.44997012572
9857,336346.33588192344
519,172434.73776670225
8410,168756.57023080936
1720,174480.55236812285
10341,221916.41271659406
14415,195020.26067811152
10613,270238.47963949345
8027,215652.3998876224
15539,264232.87179036735
7431,263001.22537711664
1370,125762.00160715202
12708,158197.8784790926
2250,227400.91235362957
14758,147155.92388844574
8525,321256.8570632768
1538,273032.1434817127
1142,164907.8321001453
1152,244680.3854603456
9802,182752.63114500156
3331,308415.94991772046
15203,179851.94451754255
4247,170220.25655557818
1976,409487.60889085097
2346,195267.15009856256
10078,238951.271458246
1938,210731.92142138226
7819,193827.58296232254
2168,243318.62468995372
15634,210191.98680972634
8465,233695.04336770158
9313,159204.9613582779
6539,125252.08927387772
6325,100777.29940462511
13442,256741.63727905042
9967,182806.2510386365
7893,228623.2586344969
2861,197393.45249334484
11031,319091.1091894574
15073,134729.07960687723
13837,176758.40890564676
2524,257395.08413786668
8617,203386.88628728155
13513,195517.80277752108
3081,295655.9025880615
10675,395778.8215811653
1907,90172.84495669314
4872,235440.39018161647
16274,399353.44623678894
11837,236931.5442293592
16577,240170.91762646643
5231,249451.41792605835
11315,307053.32162289356
273,200923.58200823746
8363,256162.338069471
4255,214460.0583507297
16330,258508.27808432974
11528,185464.2582374043
14799,258910.98150028643
1611,253072.3631486531
9234,189608.28948514053
1633,118206.01115874108
6791,206734.9413446638
11567,366668.30556167813
3070,217318.1995484611
12094,239613.86024335865
14335,332280.97715937864
137,170318.91812289515
7182,167938.74919082128
11718,181141.9263466363
5194,101107.57270240663
97,334392.5497004692
5118,433227.728817993
13920,325345.99322822154
9952,199013.24986839047
15337,210212.15547524145
10243,216209.96907643657
4048,422100.36554411426
171,153337.45839205297
11378,160147.15808869392
14190,175615.42600546623
15265,142005.748941397
2740,126357.69070869285
5573,281357.3341265359
4481,233918.6049036248
2631,156777.11367609326
4984,244792.4999855364
16466,182613.16256657807
16716,128843.43391012237
15325,178444.5000108318
10115,175126.07541960524
117,439310.83629974397
5476,108529.32990194419
11757,193696.89009823572
12359,127017.1699703243
15546,179384.95511892458
8133,165385.90008627303
9018,355197.59768964374
2075,172425.83373158198
11170,307515.4707210254
15733,211507.06195772067
9280,147637.16963784635
10734,374040.2358122902
14071,164328.6238120693
7373,243032.0265104298
14736,187541.27142655815
3458,134826.47655995184
6183,177661.91472955805
7825,206995.43686743817
16775,194747.58609021816
5717,182324.509211361
12397,136401.52104075655
8189,487547.48027563374
4423,212184.06926798006
3994,139194.22941960205
10342,193983.26727018034
10051,184029.61553989403
9453,144130.8725638681
12593,452256.7818771042
1274,91469.97295622509
6933,352880.75546349713
1761,152383.5690379336
7157,327901.032479139
15169,150677.4855228447
6792,397787.57518505736
13830,184166.01365929167
7240,228936.71183994156
3051,255405.99795117788
6550,114990.3914203347
4603,180388.67184965953
5729,165149.72716644587
13473,318389.6215388726
15104,149681.7603445761
6599,394435.6172450786
2216,300178.31337224855
8721,293142.8292841385
3645,176567.19389000285
8664,231317.62109411525
11001,207614.85560285137
753,167664.85103256057
8129,227624.43419533496
15235,175320.27295927887
3359,196208.0088555187
10424,215434.94162667572
10226,195149.27870182114
9252,196244.15295734824
3008,247616.94139644707
5849,182340.33963925383
8494,181703.35049026133
6764,217007.44486892037
12445,321582.3370327965
11716,174197.42992386236
4508,122459.32699113994
5669,197932.99990415823
11427,147572.86354453268
11065,193283.19856141112
8910,233737.56459135708
16401,369976.7322293528
11913,156407.03653627573
6221,202100.1372330514
10839,181150.29339644447
2809,200061.60704084882
13311,178394.0137601478
6866,193932.3275373184
6019,179143.4373712078
3024,162121.79352781893
1391,245971.31172575513
15904,200012.2764532919
15858,281309.1681048503
9911,245978.54978435062
16579,217628.11976877082
4394,254751.61992639225
1468,476097.0677269519
12965,153886.8367280698
2249,194809.22288085363
14384,155545.48923316554
13040,139062.00991530955
8872,142862.7061478587
12864,246083.56268885065
15712,175025.41626088234
14049,186207.4429105628
1840,125306.82201152854
12019,177044.91289248905
8948,175995.06490101904
15154,214627.82820126257
6943,155552.77934778805
12564,404649.94662636955
12766,142380.19237945284
7255,207795.29314611887
7962,157311.7072144107
709,121479.79402293122
4634,153435.86028226797
889,240729.92402774244
4774,131966.02659796923
13890,177289.44639627697
15431,153910.03196305293
8726,367948.2358946431
10373,142238.19997855107
6413,181688.08573910902
9761,123704.00559491017
15864,141779.81593583844
6147,145212.62654537836
3384,259402.88949468904
320,235816.82504230863
8006,173857.36012616789
14395,179199.75553034575
14976,104818.54920920987
12185,219711.89838934835
4779,125134.74714346773
8551,157127.30104117148
9025,267098.86474918434
10616,221521.0634992856
7475,102299.3155218228
6341,323611.7683299641
14163,146878.27834503
2211,193608.96537535693
10532,271166.67745587864
14338,141428.73265068114
831,179553.2680783761
3382,178354.51684904186
9209,258436.65715779792
7188,205253.64015645938
7197,207256.86284900602
11270,168446.56773487836
15918,106838.53294086336
6937,447815.34281810914
6178,185567.02557226433
10668,134244.10089697604
1413,285603.06280092086
6884,380287.54002694035
8266,207750.25228508766
14019,199564.40511255016
16764,147243.39209326706
15306,177735.6586823632
3740,251296.15266325529
5298,185416.0231383997
8319,179414.16821155167
4229,178229.53539036083
13429,199831.0876407847
1753,435311.0431904808
860,248893.92970338202
14219,156319.75801401766
12113,202313.20267309243
11309,133302.5953188744
9930,207797.1902585466
10570,202014.56675523685
2839,161231.6767224173
6699,121987.71193283875
16647,114615.41457611122
5325,237410.9982265015
13733,162922.18900513047
7818,311116.43907364615
12505,227959.60968399985
9489,184867.2685828284
10106,181816.6438962826
7864,200621.0461498812
5134,277371.5153402409
11859,150773.55890713836
7440,343960.1835729225
1525,311255.37074743246
7339,182752.63114500156
8,341281.0935480861
3248,114435.3809483021
8995,234412.12601932342
15178,73855.95560531103
8594,180701.23363720902
15770,236503.663975688
15859,330651.29176837415
1735,327861.6105027685
11410,505564.04674920003
16397,156900.5693543419
3572,135958.7112518233
5501,118206.01115874108
969,191960.30198490873
6977,502707.243699292
1233,175203.61768111514
4258,159441.15494758522
90,421197.7185617555
16650,180221.74128420878
197,107904.88288469435
12514,244506.67524426733
4367,177989.48331814582
3199,226260.77002744042
5600,199747.78778602343
11641,165416.33665653318
14609,122459.32699113994
12775,177799.10452056496
14240,183640.55505637437
7933,178218.92603959498
6945,344172.9563234216
14006,199269.0727106811
6320,260579.80346679874
12061,192012.79227880566
16369,215040.79422516245
16354,382279.9905915597
3970,246031.30798413494
1048,200051.04075031297
3639,216675.31875772058
14448,232264.7863862263
2812,434543.1920843343
3932,156183.93441967008
14875,338326.84113054944
8883,111090.68026059901
7622,300829.0720270684
7252,127169.9026377
9751,178795.55918892578
2378,186582.2878088156
6816,241928.76973644271
15358,176475.38498227767
7843,151313.50799737114
10448,386102.98685562774
7840,261474.46149145166
8880,225494.6380894009
12551,344451.7629147666
15470,195282.49901072687
16207,222927.99492260767
12123,129694.8324503176
15247,375293.01994060096
7481,196706.14864352037
16171,329967.70496667945
7461,325764.5373407181
902,235442.85921166703
13094,174112.46844261704
11584,244139.88132306671
4462,203022.88397027017
15576,147168.1794823284
16606,247983.94107711298
5427,269163.49695028755
7725,178281.02646951147
5409,179512.91930923326
12579,133580.47902230738
12013,232271.24045816562
11321,215276.19546259783
9932,150352.8196808776
591,148419.9776085545
10357,203431.8274861856
3336,227318.3332613924
13,194943.63489708328
4809,228963.90961494198
7555,193127.80383039181
15172,344377.0579113094
6989,162562.0587981898
4707,184899.50269794825
2046,223810.3790825285
6495,90491.47178557467
3873,195251.87927901116
7061,199038.6480418495
12112,219324.5757133561
8917,304301.961942029
7735,160395.83879511215
16442,216431.43869960905
4244,174156.85185751374
3747,180977.356347867
11086,187480.04821623996
10080,216173.4938672109
15057,271363.27490970225
1331,208023.76424143245
8891,147761.71456703433
13411,223606.94124594174
16730,235327.37600922328
2267,196848.37788026955
3022,185377.0641452729
11190,216431.43869960905
11857,187778.83679961856
9318,183976.76091836768
16512,159731.19426327426
2053,224301.2811371445
13707,131248.24332849644
12143,166620.95712591909
14080,165065.36007982708
6130,179615.62483514327
7936,86871.36021434782
10101,171028.0985026264
5663,192726.13075871053
14811,123560.07559658443
1366,196487.60292250518
908,200714.46014225314
2953,123896.48844029175
14629,153910.03196305293
15096,354788.951102668
2115,179888.8305184609
11770,174107.13055616687
12701,176698.6213023158
14584,125252.08927387772
1893,398804.7422337601
9501,466957.68926150573
2138,123849.73418751208
9346,210519.14780976824
15960,339878.4269149056
8230,163643.4882256082
13843,214340.40213179836
13810,248119.55082199193
15650,188158.98043285418
9974,150761.53966342186
12200,187065.01388988394
538,184967.4648634885
5334,209122.94479810185
14823,118520.89635078337
4817,173620.98057019897
9041,198607.89775163433
4359,249132.33056499693
4852,228489.47336418973
10141,145609.9781418321
1503,193365.68535413197
16256,425840.7666195969
683,114983.50258927113
14382,195947.22191055067
7248,213422.2535754501
1200,175631.41051646965
3563,175342.57448398537
3681,407440.80214994145
3053,243200.51215463429
4099,208450.35934672
807,129113.0427105132
4658,269668.4503310738
3535,181399.6260350996
12548,160563.17092005472
10488,200022.70027543974
5851,147852.00651090167
13736,180692.06096838013
875,170029.5836766217
14449,177374.54440378313
3958,336222.05854260444
10727,179161.45169402327
11296,130622.96929856941
13646,248594.1842313669
9599,248443.09755855883
7135,274653.68299380224
5943,315787.97700599325
2695,269061.4648348367
6766,212434.2345645701
5630,195557.41920373647
13586,207043.83094112322
3507,377729.1516600063
10014,144152.51044977483
459,227550.26991494154
3582,273880.45224198484
8560,291573.9655360001
3372,184962.06340763258
13109,252604.68278399803
8160,217977.31179359238
10706,245541.29863004672
9104,317509.60497994267
2870,175507.14833352112
13712,190702.26406612282
13924,138376.81849792757
798,207439.7409968268
9750,427304.860108684
16248,412228.10942250665
3170,191981.30521868632
12700,233757.15572036634
10601,138609.59576086904
514,182896.82892676073
4010,257433.8396365076
8124,158747.68801405665
10800,174467.67247748282
13628,188410.58184713285
11637,148262.90446147503
781,165201.16357377206
16156,195850.63685791887
12618,252148.8932678338
9766,169712.95595931658
15987,255853.79014933837
11051,330702.5151888431
7673,219412.84524716297
1245,395970.4932418917
2443,169919.51870497884
7413,111285.70628275358
310,141613.75447252372
10921,234842.63620015822
8709,100524.43486925404
12404,324726.75779430295
14986,224543.6055605461
10714,314941.6357916269
14286,205312.88055952542
13828,333267.8800602725
8926,417874.064026212
12233,174659.64007910044
3913,197153.69176829146
5221,220238.95453719137
14965,83363.62399138295
862,165976.7139651003
13907,129312.72511834833
5418,177469.34311692603
2045,193383.02171146093
13321,204891.95262814432
2762,220550.20227971915
13888,169076.652353245
14962,113839.48980891945
13305,325277.6251027716
8487,284084.65623979043
7146,172897.3971794261
1134,181172.67577933925
15092,329673.9411009295
13760,234270.13983747922
11958,415586.9702403105
3177,180509.4940908276
11350,221622.3850965478
1524,113682.00219797603
5527,231723.21313818745
2872,188717.66113536357
8602,370586.9367487853
3067,244665.4003185845
10435,214941.33974387165
11222,213746.55882681868
8700,190563.19779723368
10961,209356.5341323089
14305,194816.53310353792
8362,237368.46990494532
4979,155409.3131992981
7180,335545.22358997713
5763,107195.38755632061
2192,214003.36012321018
13581,199183.89293092728
10720,163608.7403951958
1358,223626.5233040186
13366,337239.28355175775
13539,417125.8778243709
12849,205056.1582796327
6794,180763.83134105592
525,476509.7316932223
12223,341018.28615327313
16271,132590.00067658554
5818,128843.43391012237
16588,266643.1497062462
8981,133840.153949095
16476,122278.20958401806
14663,179930.70569460286
3,148448.05928865616
6615,131892.72573142487
12215,277957.56011273223
304,254332.1338341333
13634,243962.1943791233
9208,163671.980309473
2175,172604.6534904492
250,214349.48431566163
6045,187473.58447096247
10516,158956.75764278794
1852,455525.6852092768
1573,222003.8036899683
15079,165047.2900203963
5500,179851.94451754255
15775,170331.79250585104
3198,159632.8283534332
6718,197700.346430812
4149,192353.86942344398
9627,253273.27157096955
7595,262095.29521284945
4538,192475.2805498805
3555,225528.5410310855
10483,350286.7422076707
8834,171106.62136522963
16412,176350.53452673493
6449,138823.89671445126
2767,183486.73495582392
11498,172512.04154602494
16472,144436.23633027566
178,307715.0565227308
10948,189340.9533636003
13313,277755.81111758476
8065,139771.8388203208
102,152190.12405141702
14428,153649.90273246326
11973,142291.0218814994
6663,199254.6864822697
15989,135145.86463653244
10955,389892.8566150269
11772,146899.39349358086
11364,229788.74730942794
7082,174481.71315472847
7749,541106.0403055147
6428,138341.77614046566
6869,104818.54920920987
295,172284.7115987577
12266,239951.529821304
11129,215767.26798516716
826,468655.2192138986
3262,247941.9060589612
15641,303386.7654493829
1662,464535.0479459561
10926,214992.29702339065
10232,227610.04004519657
6376,176671.98392621352
7817,174930.8882842249
354,196469.80731166952
10076,193039.90923539724
11379,308335.04131896887
10184,121908.63122411215
4696,402476.0270217444
13562,514803.91300089844
5436,169884.27252164643
13196,106195.21966835899
14939,349750.1173169871
14004,188968.99790454432
5916,174257.690889271
7229,183605.43293674424
9143,163673.4475356565
3440,195741.25488644303
319,179049.2260918517
11683,236397.05856848965
12647,240479.1470212401
12788,156297.15751838865
13662,235746.45866432818
423,264193.76145486
5222,223887.52372710058
9242,197893.20349195314
2641,182776.76050826797
4855,151030.4623436902
5360,172936.16469878572
9799,155333.96712959016
5526,254376.66058755247
10309,162301.6438569539
2144,367029.2304500873
7191,198746.40633814316
6732,159800.5148108198
14789,152951.3625878887
13525,151491.95008050706
4066,261149.942795558
16422,206319.01974166208
14890,220296.91962078336
2922,214030.979467584
3601,119570.02840935162
13416,120786.92893332927
14363,184634.2244348904
9496,262989.4704700003
7115,315584.4644652307
8615,167654.51438728886
5218,78177.70318105715
9493,213371.49518627045
10623,173683.55850551647
2272,159639.82081687477
3352,313292.2270982168
84,169343.28530100203
8086,125359.3620129051
2595,209277.05993489418
3531,158255.70855566155
7460,335534.11112306995
9214,262693.330305134
2790,264371.1329771249
10548,243728.6604589996
9218,168023.8085238513
7435,185431.8931881734
15780,194244.67482168842
7640,215740.41788005672
6223,161837.04330255702
3425,113222.13769607994
10582,146479.8176783636
702,241680.99922000867
2111,178336.10263137502
11730,190371.4491695716
9865,254454.63200804096
16478,327193.57707541215
1885,218763.47723819377
3956,336710.6745832745
16735,107210.95009538314
15264,202437.51153493818
15971,154869.2840505998
5584,216654.09582128437
15242,177349.63259975618
14358,192758.23902381948
11300,234032.7291699375
5446,180947.23769847778
3934,180788.46016441853
6610,178376.77916106425
10164,246066.0781956769
4646,190723.76812115515
13304,197680.64733567284
1985,201745.30415906696
4746,144152.51044977483
7963,203309.2932167888
14083,273855.1322088031
13140,314254.54825333983
15023,270425.9172235079
13093,226931.85469577851
7160,192758.23902381948
7407,182219.27902653726
16056,186353.2258720691
751,497904.92865547875
6179,107191.89916119487
9137,281226.9070294004
10992,245664.2711554999
5744,420768.4687304748
10884,167514.81385421293
12858,298977.12286536966
13005,308557.6460251939
16714,187585.0082029283
1419,242664.90499512223
6064,197042.7060580594
3771,177888.17513115265
5945,479670.82020350953
8453,64761.14974994515
3806,163417.0889100221
16748,245529.96998629812
11380,212171.31826069453
3107,211534.84355869616
12003,197648.57521796454
14567,231113.34770616906
1079,185432.2073491963
11705,150853.76855603344
7814,189763.39190453824
10174,167275.7049437689
5514,236288.3433224361
5265,226340.63491852971
10520,385488.3211655932
13195,212856.9668731604
14601,415107.7516777447
6012,185237.72663241922
13079,170120.64712918343
9009,130465.65135583708
3122,186011.37737494498
5470,247062.29740322084
4840,178856.47249483684
6270,264568.59001474624
9158,103903.35031255402
10120,136160.302619983
10672,303157.6887569877
4573,150314.60018138657
12118,309047.7368531269
7447,128079.25813333954
2171,211368.71007147589
6126,326344.0896846163
2836,172899.08666669985
1457,243591.4777872758
11165,217918.49288154143
5923,207173.13423844863
1813,203973.13776988044
3492,239376.53952055532
1917,309015.8776332183
965,424631.37401997653
15795,153440.9305809043
821,195397.2440539893
4568,176959.49605332213
9078,232869.85407370958
11371,125359.3620129051
5149,182646.50480491528
281,191424.328160333
1918,243930.1045021221
776,136141.64138617498
210,206962.14983220323
10782,176627.88233682042
9653,176773.45441127536
9372,159156.43587848044
5868,158312.2096199451
6176,137115.36069750617
3969,134826.47655995184
7427,151763.71552808527
8544,461818.8054603355
5219,212372.53325847333
16488,122667.84828039822
5855,245653.1608572114
15920,121116.03416020979
4393,428340.96793603257
5770,158539.02865719644
2900,152013.4412726647
8622,90009.16630632928
11610,249132.33056499693
10969,121495.39728308251
11029,140150.75344358786
6193,341940.9167268688
14087,455361.4864215891
13623,164384.23531917046
16689,177201.37745650765
1027,233882.90059109512
949,145197.03964844855
672,119605.18773556962
13832,136119.5698769489
2471,196462.76791124273
8728,298995.71269433823
7742,234647.11447700206
2698,223832.38178890152
9084,173781.93280772198
6075,274456.66498235613
2874,182793.5886681324
13119,153778.05470974828
5010,210346.31405410598
1284,176888.90292181217
1151,174215.18194032495
5110,409947.6494197819
11386,163685.6289515741
8019,202853.74718708373
2859,125746.76729529354
16110,176627.88233682042
16027,281971.02470011153
14902,175795.27024169016
14301,198568.05536122638
2451,232816.0134682989
13596,137947.55526315628
1464,129021.76938101518
7927,405024.56147028593
9638,234330.87850206305
8009,316257.592847342
11903,158759.8885386134
9243,111806.32264848205
547,183591.2453570945
5511,126042.61557526565
11247,189682.0433253313
15928,274786.4085900866
3434,222634.48755928152
7614,115058.60844408422
1380,178158.83923716968
2770,138263.32946113488
111,180465.3551301184
5994,135320.8967063204
12341,214603.8366920668
2787,264451.68232672894
14410,308038.38411522825
15983,128766.04554873423
14876,219756.08108579397
653,194659.92816433593
2174,252743.40342693008
2575,327503.2658780315
7976,165914.8708820097
5812,320080.36227973714
13589,390066.4680264547
9122,137385.1699513168
8159,486058.86321593414
8754,311369.8385917068
9321,207141.70646325295
13535,192072.70336045715
2083,170669.19534382215
2689,382752.9945727584
2248,212029.83290265204
11649,166341.48722917974
11045,332679.3899342321
1276,90603.36280999114
5962,146362.935429873
13012,167567.69525990263
4642,179695.90868469575
179,172604.6534904492
15347,409715.4250474859
3339,159012.56135477818
